0.0,1.5868562220362684e-05
0.019073195294261255,1.5815094285927244e-05
0.03814639058852251,1.2159799208756453e-05
0.057219585882783766,1.4883112151254225e-05
0.07629278117704502,4.5788971875392775e-06
0.09536597647130628,2.1523031349113244e-05
0.11443917176556753,1.6341540864795674e-05
0.13351236705982877,5.783523635755691e-06
0.15258556235409004,7.744882198428046e-06
0.1716587576483513,2.4044053275293144e-06
0.19073195294261255,1.4469954077399793e-05
0.2098051482368738,2.6935020142276582e-05
0.22887834353113506,3.2258313622327335e-05
0.24795153882539633,1.188698775625662e-05
0.26702473411965755,1.7741496307644306e-05
0.2860979294139188,6.32136398660672e-06
0.3051711247081801,2.2646281039068373e-05
0.32424432000244136,1.3618573166142555e-05
0.3433175152967026,1.0915510276505242e-05
0.36239071059096384,2.4662713696299293e-05
0.3814639058852251,1.1832825392074598e-05
0.4005371011794864,3.5352741773101344e-06
0.4196102964737476,1.0770225346283016e-05
0.43868349176800886,3.6330576389042884e-06
0.45775668706227013,1.2891129217224137e-05
0.4768298823565314,1.4259465595870875e-05
0.49590307765079267,1.4905763775135365e-05
0.5149762729450539,7.59974911372316e-06
0.5340494682393151,1.5125295827913573e-05
0.5531226635335764,8.167372394617892e-06
0.5721958588278376,9.133308957672475e-06
0.591269054122099,1.4538059695851702e-05
0.6103422494163602,2.15012128200483e-05
0.6294154447106214,2.32984427834371e-05
0.6484886400048827,1.4144659222552726e-05
0.6675618352991439,1.537804693998435e-05
0.6866350305934052,4.137743963065734e-06
0.7057082258876665,8.45604391558605e-06
0.7247814211819277,8.597193765696323e-06
0.743854616476189,7.566612144940714e-06
0.7629278117704502,9.385269444551493e-06
0.7820010070647114,1.4453060452761456e-05
0.8010742023589728,1.132429248085449e-05
0.820147397653234,1.9409377495007618e-05
0.8392205929474952,7.51026788686543e-06
0.8582937882417565,1.641337685762394e-05
0.8773669835360177,1.9284495616007917e-05
0.896440178830279,1.572339637110248e-05
0.9155133741245403,6.922123358138489e-06
0.9345865694188015,1.823413708567793e-05
0.9536597647130628,9.499302794735826e-06
0.972732960007324,9.810559703277016e-06
0.9918061553015853,9.811539890672834e-06
1.0108793505958464,1.5110960079659571e-05
1.0299525458901078,8.631537293018405e-06
1.049025741184369,1.7463067141896503e-05
1.0680989364786302,7.64426161605251e-06
1.0871721317728915,7.81976266585833e-06
1.1062453270671528,9.450841672447624e-06
1.1253185223614142,5.878582688902557e-06
1.1443917176556753,1.4191564954490318e-05
1.1634649129499366,1.7289026719755653e-05
1.182538108244198,1.5270782050551357e-05
1.201611303538459,1.3020869567235702e-06
1.2206844988327203,1.80824834001314e-05
1.2397576941269817,1.6972577002100534e-05
1.2588308894212428,6.5896776214918e-06
1.277904084715504,1.4357797854525374e-05
1.2969772800097654,1.8712801431131558e-05
1.3160504753040265,8.666378180406739e-06
1.3351236705982878,1.8861040934438478e-06
1.3541968658925492,1.4409397233062023e-05
1.3732700611868105,1.906218071148695e-05
1.3923432564810716,1.7380830851065624e-05
